type,channel,date,text,views,reactions_count,post_id,reply_to_post_id,clean_text,emotion,emotion_v2
comment,spydell_finance,2024-11-22 07:01:41+00:00,"очевидно на самом деле, что рубль падает - как и очевидно то, что он может взлететь, все зависит от ситуации в мире",0,0,857786,6549.0,"очевидно на самом деле, что рубль падает - как и очевидно то, что он может взлететь, все зависит от ситуации в мире",Neutral,Uncertainty
comment,spydell_finance,2022-10-10 15:50:18+00:00,Только фиг прилетами уничтожишь. Это как по днепровскому мосту из хаймерсов лупили.,0,0,305969,2027.0,Только фиг прилетами уничтожишь. Это как по днепровскому мосту из хаймерсов лупили.,Aggression,Aggression
post,russianmacro,2022-04-03 13:44:59+00:00,"В ФЕВРАЛЕ БЕЗРАБОТИЦА ОБНОВИЛА ИСТОРИЧЕСКИЙ МИНИМУМ

В феврале норма безработицы резко снизилась – с 4.40 до 4.11%. C устранением сезонности этот показатель упал, по нашим оценкам, с 4.22 до 3.92%, что является историческим минимумом.

Спрос на трудовые ресурсы по-прежнему в плюсе «год к году»: +4.2%, но динамика роста устойчиво замедляется (в январе было +7.0% гг, декабре +10.8% гг, в ноябре +19.4% гг).
 
СТОИТ ЛИ ЖДАТЬ РЕЗКОГО РОСТА БЕЗРАБОТИЦЫ В УСЛОВИЯХ НАЧАВШЕГОСЯ КРИЗИСА?

В любом кризисе работодатель стоит перед выбором – сокращать зарплаты или персонал? Сейчас реальные зарплаты рухнут из-за взлета цен, поэтому большой необходимости сокращать персонал у бизнеса нет. Второе соображение – из-за санкций мы оказываемся отброшены на десятилетия назад в плане технологий. Поэтому неизбежно произойдет обвальное снижение производительности. Это ещё один фактор, чтобы не увольнять людей. Мы думаем, что рост безработицы будет, но не катастрофичный – до 7-8% на пике",32662,0,14268,,"В ФЕВРАЛЕ БЕЗРАБОТИЦА ОБНОВИЛА ИСТОРИЧЕСКИЙ МИНИМУМ В феврале норма безработицы резко снизилась – с 4.40 до 4.11%. C устранением сезонности этот показатель упал, по нашим оценкам, с 4.22 до 3.92%, что является историческим минимумом. Спрос на трудовые ресурсы по-прежнему в плюсе «год к году»: +4.2%, но динамика роста устойчиво замедляется (в январе было +7.0% гг, декабре +10.8% гг, в ноябре +19.4% гг). СТОИТ ЛИ ЖДАТЬ РЕЗКОГО РОСТА БЕЗРАБОТИЦЫ В УСЛОВИЯХ НАЧАВШЕГОСЯ КРИЗИСА? В любом кризисе работодатель стоит перед выбором – сокращать зарплаты или персонал? Сейчас реальные зарплаты рухнут из-за взлета цен, поэтому большой необходимости сокращать персонал у бизнеса нет. Второе соображение – из-за санкций мы оказываемся отброшены на десятилетия назад в плане технологий. Поэтому неизбежно произойдет обвальное снижение производительности. Это ещё один фактор, чтобы не увольнять людей. Мы думаем, что рост безработицы будет, но не катастрофичный – до 7-8% на пике",Neutral,Neutral
comment,centralbank_russia,2024-02-20 21:28:39+00:00,"По поводу второго абзаца - только судебная практика покажет

Кредитор докажет передачу легко - банковская выписка
Не поверите, у разных МФО регулярно с этим проблемы. Ссылаются на непонятные платёжные системы и ничего не могут предоставить суду :)

Банки - да, попроще",0,2,76266,1586.0,"По поводу второго абзаца - только судебная практика покажет Кредитор докажет передачу легко - банковская выписка Не поверите, у разных МФО регулярно с этим проблемы. Ссылаются на непонятные платёжные системы и ничего не могут предоставить суду :) Банки - да, попроще",Anxiety,Anxiety
comment,spydell_finance,2024-08-20 11:17:49+00:00,Она уже началась в реале.,0,1,789937,5954.0,Она уже началась в реале.,Anxiety,Anxiety
comment,spydell_finance,2023-06-14 05:31:59+00:00,"Есть у меня смутное подозрение, что государство скупает доллар, чтобы рублю не давать укрепляться. Налог Тобина на спекуляции деньгами нужен срочно. При долларе по 80 никакого внутреннего спроса не будет, соответственно и никакого роста ввп отличного от статпогрешности.",0,7,503219,3574.0,"Есть у меня смутное подозрение, что государство скупает доллар, чтобы рублю не давать укрепляться. Налог Тобина на спекуляции деньгами нужен срочно. При долларе по 80 никакого внутреннего спроса не будет, соответственно и никакого роста ввп отличного от статпогрешности.",Anxiety,Anxiety
post,Coin_Post,2019-07-01 09:35:03+00:00,"❇️ К чему нас готовит цена биткоина, что нужно знать про хешрейт BTC и куда нас заведет шеринговая экономика – подборка статей на понедельник.

🔶 Готов ли биткоин к туземун: куда нас ведет параболический рост цены
https://coinpost.ru/p/gotov-li-bitkoin-k-tuzemun-kuda-nas-vedet-parabolicheskij-rost-ceny

🔶 Хешрейт биткоина: что это, от чего зависит и как меняется с течением времени
https://coinpost.ru/p/heshrejt-bitkoina-chto-eto-ot-chego-zavisit-i-kak-menyaetsya-s-techeniem-vremeni

🔶 Коммунизм, который никто не строил: куда нас заведет шеринговая экономика
https://tgraph.io/Kommunizm-kotoryj-nikto-ne-stroil-kuda-nas-zavedet-sheringovaya-ehkonomika-06-30

💬 Энтони Помплиано, основатель Morgan Creek Capital: После уполовинивания награды майнеров за добычу биткоина у вас будет ураган! Снижайте ставки, печатайте деньги, делайте биткоин более привлекательным!
 
@Coin_Post",14353,0,2017,,":искра: К чему нас готовит цена биткоина, что нужно знать про хешрейт BTC и куда нас заведет шеринговая экономика – подборка статей на понедельник. :большой_оранжевый_ромб: Готов ли биткоин к туземун: куда нас ведет параболический рост цены :большой_оранжевый_ромб: Хешрейт биткоина: что это, от чего зависит и как меняется с течением времени :большой_оранжевый_ромб: Коммунизм, который никто не строил: куда нас заведет шеринговая экономика :облачко_с_многоточием: Энтони Помплиано, основатель Morgan Creek Capital: После уполовинивания награды майнеров за добычу биткоина у вас будет ураган! Снижайте ставки, печатайте деньги, делайте биткоин более привлекательным!",Neutral,Neutral
comment,Coin_Post,2025-03-31 10:22:50+00:00,Вы верите всему что тут пишут?,0,1,1874880,15407.0,Вы верите всему что тут пишут?,Neutral,Uncertainty
comment,spydell_finance,2024-03-21 17:07:33+00:00,Дети? Совершеннолетние?,0,0,653954,5080.0,Дети? Совершеннолетние?,Neutral,Neutral
comment,Coin_Post,2025-10-18 17:01:20+00:00,"мне кажется, золото любит дно, рынок любит сюрпризы.",0,0,1936039,16742.0,"мне кажется, золото любит дно, рынок любит сюрпризы.",Neutral,Uncertainty
comment,Coin_Post,2024-11-17 18:36:11+00:00,"Тихо, а то ему денег не дадут)",0,0,1804348,14550.0,"Тихо, а то ему денег не дадут)",Anxiety,Anxiety
comment,centralbank_russia,2024-08-14 08:34:58+00:00,"Мы не комментируем статьи. Если у вас есть конкретные вопросы — задавайте, ответим.",0,0,102949,1930.0,"Мы не комментируем статьи. Если у вас есть конкретные вопросы — задавайте, ответим.",Neutral,Neutral
comment,centralbank_russia,2023-08-08 02:25:07+00:00,Добро пожаловать на шоу,0,0,24725,1230.0,Добро пожаловать на шоу,Neutral,Neutral
comment,centralbank_russia,2024-08-01 12:28:24+00:00,"А почему вы все сваливаете на МФО? может стоит посмотреть на ситуацию с точки зрения ответственности людей,которые берут эти займы и не собираются даже их возвращать?
Предполагается, что клиент, взявший займ, его должен вернуть в короткий срок. Проблемы начинаются тогда, когда займы не возвращаются 
Механизм контроля и регулирования - наличие федеральных законов, ЦБ, СРО и иных надзорных органов. Суд, в конце концов",0,13,101121,1917.0,"А почему вы все сваливаете на МФО? может стоит посмотреть на ситуацию с точки зрения ответственности людей,которые берут эти займы и не собираются даже их возвращать? Предполагается, что клиент, взявший займ, его должен вернуть в короткий срок. Проблемы начинаются тогда, когда займы не возвращаются Механизм контроля и регулирования - наличие федеральных законов, ЦБ, СРО и иных надзорных органов. Суд, в конце концов",Neutral,Neutral
comment,spydell_finance,2025-09-01 23:50:33+00:00,Я за Дони ! Немного ярдов и пол американского царства с инсайдом на маркете 😄,0,1,1052924,8236.0,Я за Дони ! Немного ярдов и пол американского царства с инсайдом на маркете :смеется_с_закрытыми_глазами:,Neutral,Disappointment
comment,spydell_finance,2022-03-08 19:00:59+00:00,В космос и крах бирж в ближайшем будущем,0,0,5301,129.0,В космос и крах бирж в ближайшем будущем,Anxiety,Anxiety
comment,spydell_finance,2022-03-11 20:18:03+00:00,Да ну. Где люди и где рай)))),0,0,9325,171.0,Да ну. Где люди и где рай)))),Anxiety,Anxiety
comment,centralbank_russia,2024-11-27 14:02:50+00:00,"Если у вас куда-то что-то упирается, попробуйте обрезать лишнее

 
У нас в России все нормально с ЦБ",0,0,141525,2189.0,"Если у вас куда-то что-то упирается, попробуйте обрезать лишнее У нас в России все нормально с ЦБ",Neutral,Neutral
comment,spydell_finance,2025-07-28 15:34:24+00:00,Новая общественно-экономическая формация не предполагает наличия массового среднего слоя,0,0,1034176,8043.0,Новая общественно-экономическая формация не предполагает наличия массового среднего слоя,Neutral,Neutral
comment,spydell_finance,2022-11-22 10:41:31+00:00,"Они о том, что я готов платить подходящему специалисту любые запрошенные деньги.
У меня не было цели удовлетворять любопытство. Бураны любят тишину (и подходящую орбиту)",0,0,345244,2317.0,"Они о том, что я готов платить подходящему специалисту любые запрошенные деньги. У меня не было цели удовлетворять любопытство. Бураны любят тишину (и подходящую орбиту)",Neutral,Neutral
comment,Coin_Post,2024-11-28 15:08:45+00:00,Зачем? Всё идёт как надо),0,0,1809692,14632.0,Зачем? Всё идёт как надо),Neutral,Neutral
comment,spydell_finance,2024-07-19 13:52:08+00:00,"А ещё круче, когда начнут вместо вложения денег и профессиональной деятельности как таковой тупо жить на проценты.",0,0,760044,5739.0,"А ещё круче, когда начнут вместо вложения денег и профессиональной деятельности как таковой тупо жить на проценты.",Anxiety,Anxiety
post,centralbank_russia,2024-05-24 10:55:39+00:00,"#Инфляция в регионах
⏩ Инфляция в апреле ускорилась в 48 регионах

🕖В среднем по России годовая инфляция возросла на 0,12 п.п., до 7,84%. В Приволжском и Сибирском федеральных округах рост цен ускорился сильнее всего, в Южном федеральном округе инфляция замедлилась.

🕖В большинстве регионов стали быстрее дорожать товары для дома и ремонта, бытовая химия и галантерея, медицинские товары, кондитерская продукция и продукты животноводства.

🕖Рост цен на услуги, наоборот, продолжил замедляться в большинстве регионов. Заметнее всего — на транспортные, туристические и банковские услуги. В то же время тарифы на мобильную связь во всех федеральных округах повысились.

Подробнее об инфляции в каждом регионе — на нашем сайте ➡️",54664,188,1774,,"#Инфляция в регионах :перемотка_вперед: Инфляция в апреле ускорилась в 48 регионах :семь_часов:В среднем по России годовая инфляция возросла на 0,12 п.п., до 7,84%. В Приволжском и Сибирском федеральных округах рост цен ускорился сильнее всего, в Южном федеральном округе инфляция замедлилась. :семь_часов:В большинстве регионов стали быстрее дорожать товары для дома и ремонта, бытовая химия и галантерея, медицинские товары, кондитерская продукция и продукты животноводства. :семь_часов:Рост цен на услуги, наоборот, продолжил замедляться в большинстве регионов. Заметнее всего — на транспортные, туристические и банковские услуги. В то же время тарифы на мобильную связь во всех федеральных округах повысились. Подробнее об инфляции в каждом регионе — на нашем сайте :стрелка_вправо:",Anxiety,Anxiety
comment,spydell_finance,2024-12-02 10:14:09+00:00,Ну с такими ставками всё что угодно выгоднее привезти,0,0,866434,6610.0,Ну с такими ставками всё что угодно выгоднее привезти,Neutral,Disappointment
comment,Coin_Post,2024-12-25 12:25:13+00:00,Месяц назад наверно,0,0,1824419,14815.0,Месяц назад наверно,Neutral,Neutral
comment,spydell_finance,2022-10-01 15:44:55+00:00,"Что такое воспроизводство рабочих??? Почему сегодня рабочие нормально живут и считают что жизнь удалась на цифру в 2-3 раза меньшую, а кому-то и 50 норм???",0,0,294257,1943.0,"Что такое воспроизводство рабочих??? Почему сегодня рабочие нормально живут и считают что жизнь удалась на цифру в 2-3 раза меньшую, а кому-то и 50 норм???",Aggression,Aggression
post,Coin_Post,2018-04-23 18:10:03+00:00,"В последнее время майнинг криптовалют стал довольно популярным видом заработка. Неотъемлемым условием успеха в этом занятии являются пулы для майнинга. Но что же делать тем, кто не хочет делиться своей “добычей”? Выход есть - майнинг без пула. 

О том, что такое майнинговый пул и можно ли обойтись без него: 
https://t.me/iv?url=http://tgraph.io/CHto-takoe-majningovyj-pul-i-mozhno-li-obojtis-bez-nego-04-23&rhash=6f689bcee5d75f",43322,0,738,,"В последнее время майнинг криптовалют стал довольно популярным видом заработка. Неотъемлемым условием успеха в этом занятии являются пулы для майнинга. Но что же делать тем, кто не хочет делиться своей “добычей”? Выход есть - майнинг без пула. О том, что такое майнинговый пул и можно ли обойтись без него:",Neutral,Neutral
comment,spydell_finance,2022-11-17 14:40:31+00:00,"""Элитка"" считает деньгами только физическое золото, а всё остальное - кредит. Кредиты и ипотеки - удел рабов. Ад - удел ростовщиков и слуг ростовщиков. 9 Кругов Ада Данте Алигьери. Золото - удел хозяев денег. У кого золото - того и правила. Палладий и Родий ещё дороже, чем золото. У них тоже свои правила.",0,0,342272,2284.0,"""Элитка"" считает деньгами только физическое золото, а всё остальное - кредит. Кредиты и ипотеки - удел рабов. Ад - удел ростовщиков и слуг ростовщиков. 9 Кругов Ада Данте Алигьери. Золото - удел хозяев денег. У кого золото - того и правила. Палладий и Родий ещё дороже, чем золото. У них тоже свои правила.",Aggression,Aggression
comment,centralbank_russia,2025-07-25 12:46:54+00:00,"Мы рассчитываем и учитываем все факторы, и это отражается в наших прогнозах",0,0,165233,2800.0,"Мы рассчитываем и учитываем все факторы, и это отражается в наших прогнозах",Neutral,Neutral
comment,spydell_finance,2023-11-21 09:15:12+00:00,"Ну devops нормально получают, только они не одмины.",0,0,601441,4520.0,"Ну devops нормально получают, только они не одмины.",Neutral,Neutral
comment,centralbank_russia,2025-09-26 13:25:06+00:00,"Неплохо было бы ввести типо ""Семью""  в онлайн банкинге.
Если определенная сумма превышает определенное количество денег. То нужно обратиться к оператору.
Да. Разговоры с операторами овер затрудняют дальнейшее действие. Но это было ограничило многие схемы мошенничества",0,0,171122,2968.0,"Неплохо было бы ввести типо ""Семью"" в онлайн банкинге. Если определенная сумма превышает определенное количество денег. То нужно обратиться к оператору. Да. Разговоры с операторами овер затрудняют дальнейшее действие. Но это было ограничило многие схемы мошенничества",Neutral,Neutral
comment,Coin_Post,2024-05-15 14:54:27+00:00,Копейки,0,0,1716088,13364.0,Копейки,Neutral,Neutral
comment,spydell_finance,2022-04-18 14:06:37+00:00,Хоть что-то,0,0,61048,635.0,Хоть что-то,Neutral,Neutral
post,centralbank_russia,2023-03-02 12:47:27+00:00,"💬 «Примерно на треть снизился общий объем отказов со стороны кредитных организаций в проведении операций так называемым зеленым клиентам из низкорисковой зоны, которых в Платформе «Знай своего клиента» примерно 97%. Также мы видим, что за III и IV кварталы 2022 года банки предотвратили вывод в теневой сектор экономики порядка 30 млрд рублей».

О платформе Банка России «Знай своего клиента», задачах, которые она решает и итогах за полгода полноценной работы рассказал директор Департамента финансового мониторинга и валютного контроля Банка России Илья Ясинский",68112,187,894,,":облачко_с_многоточием: «Примерно на треть снизился общий объем отказов со стороны кредитных организаций в проведении операций так называемым зеленым клиентам из низкорисковой зоны, которых в Платформе «Знай своего клиента» примерно 97%. Также мы видим, что за III и IV кварталы 2022 года банки предотвратили вывод в теневой сектор экономики порядка 30 млрд рублей». О платформе Банка России «Знай своего клиента», задачах, которые она решает и итогах за полгода полноценной работы рассказал директор Департамента финансового мониторинга и валютного контроля Банка России Илья Ясинский",Neutral,Neutral
comment,spydell_finance,2023-03-30 01:14:47+00:00,"Отток связан с тем, в том числе, что у России появился например, танкерный флот..Или думаете их подарили)) и вот таких операций ооочень много.но умственно отсталые либералы всегда все преподнесут по-своему. 

Но точно также и выводы средств для воровства имеют место быть. Все вернут.",0,0,453430,3073.0,"Отток связан с тем, в том числе, что у России появился например, танкерный флот..Или думаете их подарили)) и вот таких операций ооочень много.но умственно отсталые либералы всегда все преподнесут по-своему. Но точно также и выводы средств для воровства имеют место быть. Все вернут.",Aggression,Aggression
comment,spydell_finance,2025-02-24 06:55:47+00:00,"Сможет ли Дональд Фредович ? Легко ! Миропорядок давно сгнил,его только плечом подтолкнуть.Саботаж,увольняются ? Жрать захотят раскорячатся !",0,3,925773,7119.0,"Сможет ли Дональд Фредович ? Легко ! Миропорядок давно сгнил,его только плечом подтолкнуть.Саботаж,увольняются ? Жрать захотят раскорячатся !",Aggression,Aggression
comment,spydell_finance,2023-06-28 08:15:13+00:00,Тингиз сейчас победим.,0,0,513338,3655.0,Тингиз сейчас победим.,Hope,Hope
comment,spydell_finance,2024-01-23 10:45:48+00:00,"Тоже вот парадокс на фондовом рынке - для любителей парадоксов.  

В прошлую пятницу индекс SP500 закрылся на рекордно высоком уровне, в то время как индекс малой капитализации Russell 2000 все еще находился в просадке на 20,4%. Это самая большая просадка Рассела 2000, которую мы когда-либо видели, когда SP500 находился на рекордно высоком уровне.",0,0,626176,4892.0,"Тоже вот парадокс на фондовом рынке - для любителей парадоксов. В прошлую пятницу индекс SP500 закрылся на рекордно высоком уровне, в то время как индекс малой капитализации Russell 2000 все еще находился в просадке на 20,4%. Это самая большая просадка Рассела 2000, которую мы когда-либо видели, когда SP500 находился на рекордно высоком уровне.",Anxiety,Anxiety
comment,swaneconomy,2024-10-21 09:45:10+00:00,"мне кажется это так не сработает, хотя были люди которые из хопер инвест несли в ммм и наоборот",0,0,171546,2808.0,"мне кажется это так не сработает, хотя были люди которые из хопер инвест несли в ммм и наоборот",Anxiety,Anxiety
comment,spydell_finance,2025-11-08 19:54:18+00:00,Опционные конструкции на SMH XLE XBI KWEB XLF FXI EWZ и т. д. и их «плечевые» разновидности,0,1,1087244,8624.0,Опционные конструкции на SMH XLE XBI KWEB XLF FXI EWZ и т. д. и их «плечевые» разновидности,Neutral,Neutral
comment,Coin_Post,2025-01-09 11:46:38+00:00,"Если нельзя, но очень хочется, то можно",0,6,1829645,14886.0,"Если нельзя, но очень хочется, то можно",Neutral,Neutral
comment,spydell_finance,2023-10-31 15:14:43+00:00,"идет переоценка будущих доходов компаний в связи с ростом ставок и ожиданий по их снижению… эти 500 компаний могут в цене падать и рости, но сути это не меняет… Они делают основной мировой технологический ввп… т.е. прогресс нашей человеческой цивилизации…",0,1,589855,4393.0,"идет переоценка будущих доходов компаний в связи с ростом ставок и ожиданий по их снижению… эти 500 компаний могут в цене падать и рости, но сути это не меняет… Они делают основной мировой технологический ввп… т.е. прогресс нашей человеческой цивилизации…",Neutral,Neutral
comment,spydell_finance,2025-04-10 04:14:07+00:00,У китая как раз пошлина 120% это полная остановка импорта из китая.,0,0,960440,7411.0,У китая как раз пошлина 120% это полная остановка импорта из китая.,Anxiety,Anxiety
comment,swaneconomy,2024-07-02 10:55:50+00:00,"Гениальный ЦБ всеми силами не хочет чтобы ликвидность ""шла в экономику"". То с избыточным спросом боремся для ""заякоревания"" инфляции. То рубль укрепляем.
А на выходе - уменьшаем количество денег в экономике.",0,4,115449,2463.0,"Гениальный ЦБ всеми силами не хочет чтобы ликвидность ""шла в экономику"". То с избыточным спросом боремся для ""заякоревания"" инфляции. То рубль укрепляем. А на выходе - уменьшаем количество денег в экономике.",Anxiety,Anxiety
comment,spydell_finance,2024-02-06 22:19:58+00:00,"Это все понятно.
Речь о приросте дохода. Нужен анализ по изменению дохода, группированный по экономическим и социальным стратам, чтобы понять на какие из них приходится этот скачок денежной массы за последние 2 года.
И ответить на вопрос, на сколько выросли доходы самых богатых, средних и самых бедных.
Далее разбить, по возможности, по регионам и социальным группам/профессиям и т.д.
Тогда картина станет реальной.",0,0,632050,4948.0,"Это все понятно. Речь о приросте дохода. Нужен анализ по изменению дохода, группированный по экономическим и социальным стратам, чтобы понять на какие из них приходится этот скачок денежной массы за последние 2 года. И ответить на вопрос, на сколько выросли доходы самых богатых, средних и самых бедных. Далее разбить, по возможности, по регионам и социальным группам/профессиям и т.д. Тогда картина станет реальной.",Neutral,Neutral
comment,spydell_finance,2022-11-12 14:47:07+00:00,Хрю-хрю в Западной пропаганде говорили о 5 Хрю к 1 Рус. И это Западная пропаганда. Реальность хуже была.,0,0,337994,2248.0,Хрю-хрю в Западной пропаганде говорили о 5 Хрю к 1 Рус. И это Западная пропаганда. Реальность хуже была.,Anxiety,Anxiety
comment,swaneconomy,2024-08-26 11:32:00+00:00,Смотрим пример Вьетнама- они смартфоны производят,0,0,151032,2627.0,Смотрим пример Вьетнама- они смартфоны производят,Neutral,Neutral
comment,spydell_finance,2022-06-18 03:44:46+00:00,Вот вроде все правильно Путин говорит. В союзе тоже все хорошо говорили вода мокрая и т д,0,1,142300,1196.0,Вот вроде все правильно Путин говорит. В союзе тоже все хорошо говорили вода мокрая и т д,Neutral,Disappointment
comment,spydell_finance,2022-11-22 12:11:16+00:00,"Нет, не про кадровые агенства. Это услуги на рынке труда. Я о проектировании, решении прикладных математических задач и других Вами перечисленных. Почему нужен именно наемный работник? Есть же рынок услуг по проектированию и прочим.",0,0,345269,2317.0,"Нет, не про кадровые агенства. Это услуги на рынке труда. Я о проектировании, решении прикладных математических задач и других Вами перечисленных. Почему нужен именно наемный работник? Есть же рынок услуг по проектированию и прочим.",Neutral,Neutral
comment,Coin_Post,2024-07-01 14:45:56+00:00,"Помню видяху где на кибертраке ржавые точки по всему корпусу ,где-то в России .
Видать от солей на наших дорогах😂",0,0,1742532,13679.0,"Помню видяху где на кибертраке ржавые точки по всему корпусу ,где-то в России . Видать от солей на наших дорогах:смеется_до_слез:",Neutral,Disappointment
comment,spydell_finance,2023-03-24 23:31:54+00:00,Это баян декабря 21 года. Уже не успел ),0,0,448769,3044.0,Это баян декабря 21 года. Уже не успел ),Neutral,Disappointment
comment,centralbank_russia,2024-09-27 14:48:17+00:00,"Ваш ЦБ, что из мира альтернативно одаренных, да, филиал МВФ.
А наш ЦБ, который из реального мира, работает на благо страны",0,0,116261,2041.0,"Ваш ЦБ, что из мира альтернативно одаренных, да, филиал МВФ. А наш ЦБ, который из реального мира, работает на благо страны",Aggression,Aggression
comment,spydell_finance,2023-04-15 06:07:08+00:00,"Никогда это не закончится. Мир никогда не откажется от доллара и от перво превосходства сша. Мир просто не умеет жить по другому, а самое главное - не хочет!",0,0,468847,3162.0,"Никогда это не закончится. Мир никогда не откажется от доллара и от перво превосходства сша. Мир просто не умеет жить по другому, а самое главное - не хочет!",Anxiety,Anxiety
comment,spydell_finance,2024-12-05 14:40:56+00:00,"Так на заборе тоже что-то писали, а Машке не досталось.",0,1,867810,6641.0,"Так на заборе тоже что-то писали, а Машке не досталось.",Neutral,Disappointment
comment,spydell_finance,2024-06-25 19:05:49+00:00,Дефицит бюджета настаёт и у корпораций.,0,0,735347,5592.0,Дефицит бюджета настаёт и у корпораций.,Anxiety,Anxiety
comment,spydell_finance,2026-01-25 15:19:05+00:00,"Например в тебе я вижу социопатку и нарцисса,одно погоняло чего стоит",0,0,1133782,9077.0,"Например в тебе я вижу социопатку и нарцисса,одно погоняло чего стоит",Aggression,Aggression
comment,swaneconomy,2024-10-03 09:04:03+00:00,"Знаете, несколько лет назад впервые увидев нашу планету ночью с корабля МКС очень удивилась, как она светится от освещения населенных пунктов  почти всех стран! Это к вашей логике о фиатных деньгах, которые жрут много света! А тут будет много тепла и излучения! Тепло ладно, можно научиться применять, а излучение?!",0,1,165733,2762.0,"Знаете, несколько лет назад впервые увидев нашу планету ночью с корабля МКС очень удивилась, как она светится от освещения населенных пунктов почти всех стран! Это к вашей логике о фиатных деньгах, которые жрут много света! А тут будет много тепла и излучения! Тепло ладно, можно научиться применять, а излучение?!",Neutral,Neutral
comment,spydell_finance,2024-01-19 15:43:34+00:00,Ну иди выдай кредит вакууму,0,0,624027,4406.0,Ну иди выдай кредит вакууму,Aggression,Aggression
comment,Coin_Post,2025-06-02 14:07:40+00:00,Ага)),0,1,1898265,15844.0,Ага)),Neutral,Neutral
comment,centralbank_russia,2024-03-12 13:14:45+00:00,Ставку кода снизят ? Ипотеку хочу взять,0,0,80861,1628.0,Ставку кода снизят ? Ипотеку хочу взять,Neutral,Uncertainty
